PERIODO_OFICIALIZACION,SUBREGIMEN,PAIS_ORIGEN_DESC,PAIS_PROCEDENCIA_DESC,MEDIO_TRANSPORTE_DESC,ADUANA_DESC,REGION_DESC,UNIDAD_DESC,CAPITULO,CAPITULO_DESC,PARTIDA,PARTIDA_DESC,CANTIDAD_UNIDAD,KILOS_NETOS,MONTO_FOB_DOLAR,CANAL
201701,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,131683,131683,39309433,N
201706,IC05,CHINA,TAILANDIA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,1833,1833,70070,N
201701,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,13355,13355,7650848,N
201704,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,866,866,236947,N
201701,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8533,RESISTENCIAS_ELECTRICAS__EXCEPTO_LAS_DEC,2817,2817,327461,N
201703,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,262,262,91990,N
201704,IG03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,3751,3751,74499,N
201704,IG04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,741,741,42638,N
201704,IC05,CHINA,TAILANDIA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,4539,4539,56724,N
201704,IG05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8532,CONDENSADORES_ELECTRICOS_FIJOS__VARIABLE,691,691,40070,N
201702,IG04,CHINA,CHINA,AVION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,281,281,724280,N
201704,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,1916,1916,351204,N
201701,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,2656,2656,170628,N
201704,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,32428,32428,16458348,N
201705,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,2707,2707,424823,N
201705,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,36931,36931,16416470,N
201706,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,5917,5917,2368477,N
201706,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,23813,23813,128988,N
201701,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8533,RESISTENCIAS_ELECTRICAS__EXCEPTO_LAS_DEC,6413,6413,64477,N
201702,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8533,RESISTENCIAS_ELECTRICAS__EXCEPTO_LAS_DEC,2269,2269,51005,N
201703,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,83216,83216,169455,R
201701,IC03,ITALIA,CHILE,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,1257,1257,54705,N
201701,IC05,COREA_REPUBLICANA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,7275,7275,3386820,N
201703,IC04,COREA_REPUBLICANA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,1531,1531,951080,N
201702,IG04,VIETNAM,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,351,351,60165,N
201704,IG04,BRASIL,BRASIL,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,4219,4219,50057,V
201704,IC03,CHINA,COREA_REPUBLICANA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,786,786,145752,N
201706,IC03,COREA_REPUBLICANA,VIETNAM,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8532,CONDENSADORES_ELECTRICOS_FIJOS__VARIABLE,1770,1770,56659,N
201703,IC05,COREA_REPUBLICANA,COREA_REPUBLICANA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,13571,13571,4544549,N
201704,IC04,VIETNAM,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,8678,8678,1187337,N
201702,IC03,COREA_REPUBLICANA,COREA_REPUBLICANA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,1168,1168,438109,N
201704,IC04,VIETNAM,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,86,86,41989,N
201706,IG04,MEXICO,ESTADOS_UNIDOS,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,1344,6902,86567,R
201702,IC04,ESTADOS_UNIDOS,CHILE,CAMION,NEUQUEN,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,24,1564,184426,R
201705,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8541,DIODOS__TRANSISTORES_Y_DISPOSITIVOSSEMIC,1547436,17645,174753,N
201706,IG03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,262640,1609,49231,N
201701,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8541,DIODOS__TRANSISTORES_Y_DISPOSITIVOSSEMIC,3623126,2365,312398,N
201705,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,1327891,4635,1725137,V
201705,IC05,CHINA,TAILANDIA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,66800,8620,155526,V
201705,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,106468,77977,384967,V
201702,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,223126,5491,92234,N
201702,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,109328,74516,340580,V
201705,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,46323,229913,1262782,R
201706,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,111979,13408,73170,R
201701,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,69933,66667,390742,V
201705,IC05,CHINA,TAILANDIA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,106800,119,68954,N
201703,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,79000,110,43818,V
201704,IC03,CHINA,TAILANDIA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,327062,2928,114945,N
201704,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,24927,92554,417500,R
201702,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,17597,940,248652,N
201705,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,67421,356,103996,V
201703,IG04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,519020,2288,70957,V
201705,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,26760,5759,99973,N
201701,IG05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8541,DIODOS__TRANSISTORES_Y_DISPOSITIVOSSEMIC,1617000,796,51443,N
201704,IG05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,333050,1250,67157,N
201702,IG05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,1254530,2468,109045,V
201704,IG04,CHINA,CHINA,AVION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,22800,154,136800,N
201701,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,82560,1910,190753,V
201701,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,1179249,1290,77804,V
201705,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,145605,340,96527,V
201702,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,140000,237,95430,V
201703,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,1743023,21042,756036,N
201706,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,410900,51366,156886,V
201702,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8541,DIODOS__TRANSISTORES_Y_DISPOSITIVOSSEMIC,2478380,6022,159146,N
201703,IC04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,610457,11838,348197,N
201701,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,4016,48192,89769,R
201706,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,23547,301401,654306,R
201706,IC05,TAIWAN,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,6591,19,94580,N
201706,IG05,TAIWAN,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,42800,1429,71117,N
201702,IC04,JAPON,TAILANDIA,AVION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,9953,20,49640,N
201705,IG04,BRASIL,BRASIL,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,9686,33501,634077,V
201706,IG04,BRASIL,BRASIL,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,3592,13865,292754,V
201701,IG04,BRASIL,BRASIL,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,8392,25471,448777,V
201703,IG04,REP__FED_DE_ALEMANIA,PAISES_BAJOS,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,30240,1757,64208,V
201703,IG04,COREA_REPUBLICANA,MEXICO,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,8208,8705,138050,V
201701,IC05,CHINA,COREA_REPUBLICANA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,32000,295,113266,V
201706,IG04,CHINA,COREA_REPUBLICANA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,35000,91,45547,V
201702,IC03,TAIWAN,VIETNAM,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,408600,7255,231366,N
201705,IC03,TAIWAN,VIETNAM,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,368700,7466,302574,N
201706,IC03,TAIWAN,COREA_REPUBLICANA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,19284,917,74340,N
201701,IC03,COREA_REPUBLICANA,VIETNAM,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,190493,7372,287835,N
201701,IC03,VIETNAM,VIETNAM,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,36860,1923,76419,N
201705,IG04,COREA_REPUBLICANA,COREA_REPUBLICANA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,126160,3666,158065,N
201703,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,1733472,5408,1629117,V
201701,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,1386465,5250,1359085,V
201706,IG04,CHINA,CHINA,AVION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8532,CONDENSADORES_ELECTRICOS_FIJOS__VARIABLE,57,57,47725,N
201705,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,3633,3633,789206,N
201706,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8533,RESISTENCIAS_ELECTRICAS__EXCEPTO_LAS_DEC,2217,2217,96483,N
201703,IC05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,3920,3920,761461,N
201703,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,178,178,78178,N
201701,IC03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,30886,30886,166887,R
201702,IC04,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,4264,4264,1786332,N
201702,IG03,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,12535,12535,96489,N
201701,IG05,CHINA,CHINA,CAMION,RIO_GRANDE,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,1197,1197,74502,N
201701,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8532,CONDENSADORES_ELECTRICOS_FIJOS__VARIABLE,3156,3156,205924,N
201706,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,41741,41741,20341127,N
201701,IG04,CHINA,CHINA,CAMION,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8517,TELEFONOS__INCLUIDOS_LOS_TELEFONOS_CELUL,14585,14585,12285318,N
201706,IG04,CHINA,CHINA,ACUATICO,USHUAIA,DIR__REG__AD__PATAGONICA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,37075,37075,162945,N
